ActualShippingDays,ExpectedShippingDays,Carrier,YShippingDistance,XShippingDistance,InBulkOrder,ShippingOrigin,OrderDate,OrderID,ShippingPriority,OnTimeDelivery,ProductId
16,15,Shipper,87,106,Single Order,Seattle,11/19/21,77afb8ee-da16-4056-9247-71e725dc6fd6,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
17,15,BigBird,262,8,Single Order,San Francisco,2/2/21,0e8d425a-d640-409a-bc11-d3be6aa3074b,Express,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
17,16,BigBird,67,-61,Single Order,Seattle,2/6/21,be3f3fae-a2ad-4554-9227-cca5b7225db1,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
13,14,GlobalFreight,-106,42,Bulk Order,Chicago,9/30/20,3c8cd4b8-3928-465f-bcb4-67fe479e04fc,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
16,14,Shipper,-10,218,Bulk Order,Seattle,7/1/20,e1fdeed9-2141-4052-a620-b2b3c2bbac2d,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
14,13,Shipper,-19,176,Bulk Order,Chicago,9/11/20,29c0bb37-1028-45e2-a229-a5f66d7d3cae,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
19,19,Shipper,-37,95,Single Order,San Francisco,10/10/20,3b3fd93a-4121-4999-ad1d-e580f87d3f0c,Air,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
14,13,GlobalFreight,184,-31,Single Order,New York City,1/10/21,d1c5df22-ab79-4618-a792-3198c552247a,Air,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
18,15,GlobalFreight,279,43,Bulk Order,Las Vegas,10/7/20,5c754045-c707-4478-bc4f-1f183a75ac53,Ground,Late,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
20,15,MicroCarrier,-11,384,Single Order,Las Vegas,2/14/21,da0fc070-2fbc-450d-84ad-dd019a574e7e,Ground,Late,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
13,13,GlobalFreight,184,52,Bulk Order,Chicago,5/20/21,73f6974b-7e99-4952-9c3c-15bf60606401,Air,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
17,16,MicroCarrier,-107,249,Single Order,Las Vegas,10/15/20,36a8a251-2656-4d4a-8f86-dd9713cc0db8,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
17,17,GlobalFreight,60,-93,Single Order,San Francisco,4/25/20,259f01e5-9c8c-4899-8a01-478fec315e12,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
16,15,Shipper,-139,51,Bulk Order,Las Vegas,5/1/21,fe961149-e453-4e1e-a944-51f021f8ede6,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
16,15,Shipper,-231,9,Bulk Order,San Francisco,6/18/21,7194db34-525e-4180-8489-31dd3c5ea2c6,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
14,14,BigBird,-20,168,Single Order,New York City,4/7/20,eb9a7fbb-af45-47c2-abb1-60dfbb49a43a,Express,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
13,13,Shipper,107,29,Single Order,Chicago,2/24/21,bf5e409e-9f23-4e2a-8c5a-34a2fb973fc1,Express,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
13,13,MicroCarrier,-121,-16,Single Order,Atlanta,5/26/21,bd2a3620-b4b7-43fe-8129-73d19b659689,Express,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
11,11,BigBird,-26,146,Bulk Order,New York City,9/29/21,d9320228-4990-4c30-9d63-63075b3679e9,Air,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
15,13,Shipper,218,21,Bulk Order,Seattle,11/10/20,4545335b-1555-4ba2-b6a4-9347209109be,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
12,12,BigBird,11,-73,Single Order,Atlanta,2/6/20,da9ccbdf-11a4-4a17-a823-a97af841eda7,Air,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
15,14,Shipper,16,206,Bulk Order,Atlanta,9/26/21,46fab7a3-5dc1-4826-ab75-840b7223c675,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
20,15,BigBird,171,57,Single Order,New York City,7/6/21,bec433e5-d9f0-40f1-af9e-33063e1bfa93,Standard,Late,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
11,11,BigBird,-39,-139,Bulk Order,Salt Lake City,5/19/20,8b9deffa-d5d8-4edd-8604-e92432370233,Air,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
6,6,GlobalFreight,208,-9,Bulk Order,Salt Lake City,1/6/21,003e2664-eb61-44ee-975e-4f5ad7391fc4,Air,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
23,16,GlobalFreight,-162,-45,Single Order,Atlanta,5/26/20,ce980b6b-90ef-4da0-9605-445354f24578,Standard,Late,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
16,15,MicroCarrier,-51,-267,Single Order,Chicago,5/29/21,6146aece-44aa-4b87-8e75-c1b2084aa031,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
10,10,Shipper,19,-128,Bulk Order,New York City,6/23/20,2264b394-77b3-4172-86e0-5808df478073,Express,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
18,17,BigBird,-208,-15,Single Order,Houston,2/10/20,dff970e8-a302-4ff4-88a4-69fea08990a1,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
14,12,GlobalFreight,200,-17,Bulk Order,Las Vegas,12/17/20,0b725b44-7ca5-4d1c-b247-07e7d6e553c7,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
15,15,BigBird,-27,188,Single Order,Las Vegas,10/23/20,415a58a4-04c2-4f47-9d9e-f5357ba451f3,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
15,12,MicroCarrier,-234,10,Bulk Order,Seattle,6/7/21,98b93fa1-12f6-43e2-9e16-c97a1db61ffd,Standard,Late,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
13,13,MicroCarrier,11,119,Single Order,Houston,12/25/21,6984b3e5-5208-4c5c-bf58-d038a47e3a52,Express,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
19,16,Shipper,302,-20,Single Order,Houston,7/10/20,10b3263b-1884-4560-a73c-1c948c3045fa,Standard,Late,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
8,8,MicroCarrier,67,-62,Bulk Order,Salt Lake City,5/29/21,28d95c7f-48ee-42b5-a0cf-e6dd14892ec3,Air,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
16,15,Shipper,-68,141,Single Order,Seattle,2/16/20,063c1821-cccd-4426-a69e-5deb651fa658,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
12,13,GlobalFreight,-132,17,Bulk Order,Chicago,7/21/20,4c21950a-1d26-4068-8c04-f72ddfb33f87,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
9,9,Shipper,-10,140,Bulk Order,Salt Lake City,6/19/21,6f0f54a6-a8eb-4485-9a8b-2469fc1e2ee2,Express,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
12,12,BigBird,231,25,Single Order,Salt Lake City,5/5/20,144747e7-674f-4d4b-98bd-0c6cc53552ee,Express,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
15,15,Shipper,86,109,Single Order,Seattle,9/24/20,2151ed09-7ae2-49e6-8d66-48a88856ce3b,Air,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
17,16,BigBird,-10,-175,Single Order,San Francisco,4/2/20,53773f42-3559-45d6-8f8a-3ab906b48687,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
16,15,Shipper,266,25,Single Order,Chicago,2/20/20,74ac4388-11e9-4a17-b8f3-bac3ecc9ad78,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
17,15,GlobalFreight,57,132,Single Order,Atlanta,8/22/21,3ebaeaaf-d3d6-4c0d-8501-af342f21bc56,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
21,13,GlobalFreight,50,-234,Bulk Order,San Francisco,5/22/21,1b0825e9-cace-4088-a9ba-15919ba0e08a,Ground,Late,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
14,12,BigBird,-292,51,Single Order,Chicago,1/18/20,5251a05e-37ed-48b0-97a0-996047ac7b18,Express,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
14,13,GlobalFreight,-171,-90,Bulk Order,Atlanta,5/18/20,df332e5d-218c-4dda-8b9d-be7c2eabbb0c,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
13,13,MicroCarrier,-10,245,Bulk Order,Seattle,8/16/20,604c7b9e-2232-4f3b-b468-a0b43da9f000,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
15,14,GlobalFreight,-60,162,Bulk Order,Las Vegas,10/16/20,b5af3845-40c4-4e4b-87b8-67862fac7efb,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
22,16,MicroCarrier,-108,141,Single Order,San Francisco,10/17/21,4a28482c-d50b-474b-b529-5360181a7489,Ground,Late,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
13,13,MicroCarrier,10,97,Bulk Order,Chicago,1/26/20,961e9cda-850a-4126-af39-e7e1e38c5cbd,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
16,15,MicroCarrier,279,-23,Single Order,Chicago,7/7/20,f6ea6ec8-b098-4758-9834-d06d3991e914,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
14,14,GlobalFreight,144,-16,Single Order,Houston,7/7/21,4a8ab106-1f41-4ceb-a1b1-cc51e11e3bc4,Express,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
14,13,MicroCarrier,260,42,Bulk Order,Houston,5/13/21,9030f918-8760-4a84-90eb-33b81845eea5,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
13,13,GlobalFreight,60,-47,Bulk Order,Houston,8/29/21,8da3c84c-9489-47d8-a371-007159091a5b,Air,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
16,15,Shipper,-8,278,Bulk Order,Chicago,11/1/21,478e8d7f-1cdb-43bf-89b5-f1ba71b70487,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
14,14,Shipper,-24,-157,Single Order,Chicago,7/2/20,7974d544-a906-4f0f-8de1-ae703dcedbf3,Express,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
23,15,Shipper,91,-146,Single Order,Las Vegas,7/14/20,b8c7fbe1-e00f-4b4a-bd35-69c061b9fb3b,Ground,Late,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
15,14,Shipper,138,80,Single Order,Las Vegas,6/12/20,8ce1597e-09a2-4cd9-ba63-8ef5a0ae7882,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
15,14,GlobalFreight,-127,152,Bulk Order,Atlanta,1/9/20,64d725de-c1a5-4072-af47-b5076aedae9c,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
13,14,GlobalFreight,179,10,Bulk Order,Seattle,12/23/21,22c59b18-b38c-4353-9add-87a2436498f4,Ground,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
15,15,Shipper,42,-171,Single Order,Chicago,8/1/21,111d27bf-a01c-4279-a225-211f851a3cd4,Air,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
20,14,MicroCarrier,222,-35,Single Order,Atlanta,1/31/20,98ce4f2d-95fb-46ab-94f1-5cba465938cf,Standard,Late,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
14,15,BigBird,54,83,Single Order,Houston,9/18/21,df03cab5-f637-4317-aa98-d80b222a6dda,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
13,13,BigBird,-103,43,Single Order,New York City,12/7/21,cd9ebfb4-02f8-4715-9143-c72430ee92db,Air,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
13,13,MicroCarrier,-78,-16,Single Order,Las Vegas,7/24/20,8c96a8c1-c2fe-4f94-aeef-bd0e11af01e1,Express,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
7,7,GlobalFreight,-125,-14,Bulk Order,Salt Lake City,5/7/21,99b30525-cc5e-4fb4-9528-4569f7495263,Express,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
17,15,BigBird,-28,-323,Single Order,Seattle,3/13/21,c606ad52-5018-45d5-9fcb-99f1ed02d5b0,Standard,On Time,95aae9c7-3b26-46d6-bc2d-2366bd974c4b
17,15,BigBird,-204,-59,Single Order,Atlanta,1/25/20,f871d5bc-b922-4f75-bd3c-c953ae8bad9b,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
10,10,BigBird,62,142,Bulk Order,Salt Lake City,9/20/21,53d96692-f59c-4442-9bfa-e57c89594ccb,Express,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
18,17,GlobalFreight,260,-25,Single Order,Houston,8/10/20,7b73cdd1-6f0f-46a0-b61d-ce929e5947e3,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
17,15,BigBird,-9,-295,Single Order,San Francisco,12/21/21,50423cf3-a57a-475a-8784-c24cd75bfed0,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
17,13,Shipper,19,180,Single Order,New York City,10/1/21,4a2e4c57-6b79-4a64-87a3-7aebb205b26d,Air,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
8,8,MicroCarrier,12,175,Bulk Order,Salt Lake City,10/23/21,3f2b1111-4ae6-44ba-afc8-a27ccaed4db1,Express,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
12,12,Shipper,-158,10,Bulk Order,New York City,8/4/20,bdaf2fba-728a-4646-b44b-6324d2989a74,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
14,14,BigBird,13,150,Single Order,New York City,5/16/20,5cdb0d87-864c-46d8-b813-2362c11c9fed,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
14,14,GlobalFreight,-67,27,Single Order,Houston,6/3/21,35af60e0-0842-477d-b936-a15a073f5672,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
11,11,MicroCarrier,49,-116,Bulk Order,Las Vegas,10/23/20,a23d66fa-3c06-447c-ac8c-4f6ea37dac0b,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
15,14,Shipper,-240,15,Single Order,Houston,7/16/21,bbf51fef-ad41-4f25-b935-ffcbee2202a5,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
12,12,BigBird,13,-90,Single Order,Salt Lake City,2/13/20,10fc7875-0c1a-444e-8051-f8e3fde58bc5,Express,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
16,14,BigBird,277,-10,Bulk Order,Atlanta,5/6/21,9c1c0fba-ad0d-45cc-8861-6090ba25835d,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
20,13,GlobalFreight,81,99,Single Order,New York City,9/3/20,6644ac0f-9572-4d89-8106-130e283c96e6,Air,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
10,10,Shipper,11,-109,Bulk Order,Salt Lake City,9/30/20,241fdc0a-1cdf-4eb4-83ad-314a6f0aa7f2,Express,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
15,14,Shipper,157,76,Single Order,San Francisco,7/4/21,fded1109-605d-4c09-a3dd-462590db0fea,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
13,13,GlobalFreight,14,-137,Bulk Order,Houston,4/15/20,7a7501ed-a718-46f1-9ca6-1c273c3ce8f1,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
13,13,Shipper,-90,44,Bulk Order,Houston,10/11/21,0bbf1a28-44fb-4ee1-8316-82a9a894f627,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
15,14,BigBird,-44,-195,Single Order,Houston,9/14/20,51761263-2ea8-40b7-9015-b81b8d68b5c6,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
16,13,GlobalFreight,164,-13,Single Order,Salt Lake City,7/13/21,92f9ad59-91f4-4b3f-93a2-e6c450189849,Express,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
19,13,BigBird,-96,-85,Single Order,New York City,3/1/20,9fcbc53b-7f7e-40cb-951d-f3004c4e222a,Express,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
16,15,Shipper,232,33,Single Order,Houston,5/25/20,172fe767-bba7-40b8-a350-ce1aba730c72,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
18,15,Shipper,119,-208,Single Order,Houston,8/5/21,58a56ca4-5920-4e3b-b8da-06c41792ad4a,Standard,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
9,9,GlobalFreight,-18,-109,Bulk Order,New York City,4/18/20,24f51ede-5384-4897-8700-6eb3f7fb6541,Express,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
14,12,GlobalFreight,-42,273,Bulk Order,Chicago,10/24/20,cc60d7f1-65d6-4c30-8d9c-1317e0d7aa6f,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
16,16,BigBird,-56,-68,Single Order,Atlanta,12/27/20,a4880e4d-c20b-4263-99bd-d44799218c28,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
15,13,MicroCarrier,8,239,Bulk Order,San Francisco,4/21/21,4f605019-bca7-4bd0-9f7d-83b41b533dbe,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
23,16,GlobalFreight,11,111,Single Order,Las Vegas,11/4/21,6a08f325-d620-4cff-baea-f025a66a6169,Standard,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
13,13,GlobalFreight,114,88,Bulk Order,Houston,2/11/21,f16911ce-c201-48b0-ab2f-1a4d2f99c396,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
12,12,BigBird,-33,97,Bulk Order,New York City,7/15/21,a0fee734-b6f3-42ee-90b2-089587925e12,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
17,14,GlobalFreight,-66,102,Bulk Order,Las Vegas,11/14/20,d73bee81-a451-4aa3-8f81-a34d8f376033,Ground,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
17,16,BigBird,-189,34,Single Order,Chicago,6/19/21,3ab554d6-aec1-47bc-9cd1-9f80174ff39a,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
18,15,MicroCarrier,220,46,Single Order,Chicago,9/6/21,ec04c697-351b-4502-8d24-dc4059a71bee,Standard,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
14,14,GlobalFreight,99,51,Bulk Order,Seattle,10/29/21,6627c07d-a067-41f1-acb1-efd3891f5bf9,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
15,15,Shipper,28,-97,Single Order,Chicago,9/11/21,94809abe-519a-4630-b0eb-224c0ee29aa0,Express,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
14,13,MicroCarrier,144,-43,Bulk Order,Houston,9/12/20,f4edb290-70e6-4688-8a01-fc2a1ad7923f,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
12,12,Shipper,-62,-93,Bulk Order,Houston,6/8/20,ccf66bc2-a48f-462f-9d1c-44dbd745c1d3,Express,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
24,15,Shipper,-8,-218,Single Order,Seattle,4/1/21,f6fe2e0d-dcaf-4d35-a415-c9afb2740e28,Standard,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
19,14,Shipper,-337,13,Bulk Order,Las Vegas,9/14/21,0bd595e7-d869-4542-b165-59d68b56cfb1,Standard,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
15,14,Shipper,33,213,Bulk Order,Chicago,3/5/20,1006f0dc-c597-4bf0-976d-89f6c34d2e76,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
16,13,GlobalFreight,149,47,Bulk Order,San Francisco,9/4/21,b2824c4e-6860-41ef-83ba-3479b87bd7de,Ground,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
17,15,BigBird,-20,-138,Single Order,New York City,10/16/20,42e440dd-0b42-458f-b441-eba6c047c7eb,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
16,15,GlobalFreight,7,-284,Single Order,Las Vegas,5/28/20,a8939ef2-485f-4641-951f-79f4aa9c2e6e,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
17,14,GlobalFreight,-60,-76,Bulk Order,Las Vegas,4/13/21,6c98a074-e4c0-4080-8e7d-7f65da3d3998,Ground,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
15,13,Shipper,22,-235,Bulk Order,San Francisco,3/8/20,100218b0-24dc-4c77-88ce-df8335c5c53c,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
17,16,BigBird,-11,263,Single Order,Seattle,1/24/20,b3478a0d-4414-4112-8d66-465b3583ebb9,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
17,16,BigBird,103,-90,Bulk Order,San Francisco,10/26/20,e5b6e901-e5f3-4b1d-ad94-4b9c6339c3b7,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
19,16,Shipper,121,52,Single Order,Chicago,9/22/21,20174f19-626a-4b1e-92da-7dd5aae58364,Ground,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
16,14,MicroCarrier,-49,182,Bulk Order,San Francisco,12/11/21,fd962d7f-bc7f-420f-b56d-3d216e91bbc8,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
20,13,GlobalFreight,10,191,Bulk Order,Seattle,9/7/21,23793100-1975-495d-87ea-663559ab7e0d,Ground,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
17,15,MicroCarrier,111,-17,Bulk Order,Chicago,2/5/20,981f1973-6112-4b6d-bb2d-1fa7a56d3aac,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
12,12,MicroCarrier,-119,-17,Bulk Order,Houston,11/17/21,d18d7fdc-062d-4e93-8be4-d31d65d44377,Express,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
12,12,GlobalFreight,50,116,Bulk Order,Houston,9/12/20,086cc384-7bc8-4568-afff-fdb5ea8fd6d5,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
15,14,GlobalFreight,12,-276,Bulk Order,Chicago,5/19/21,e43b755f-776b-46cd-af4a-11c43d089429,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
25,15,BigBird,7,-199,Single Order,Chicago,10/1/20,6bb705f0-93e6-4d31-aaff-27bb7a39ffe3,Standard,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
10,10,GlobalFreight,-106,50,Bulk Order,New York City,1/14/20,c2081369-108f-4966-9cdc-5ca6bb911a34,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
14,13,BigBird,-148,105,Single Order,Las Vegas,12/1/21,6647b43a-283a-450f-b883-424e9b1b38ee,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
14,13,GlobalFreight,-143,-98,Bulk Order,Houston,12/22/21,3319dc1e-583e-4123-a19d-c3724e063525,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
13,13,Shipper,82,76,Single Order,Houston,7/24/21,dfdc1ef6-ecc3-4884-99c9-fcaf33a84949,Express,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
13,13,MicroCarrier,24,153,Bulk Order,Houston,2/15/21,1180361d-23e1-4281-8668-5520e0388a41,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
7,7,GlobalFreight,-19,110,Bulk Order,Salt Lake City,11/4/21,8b130d1a-617a-45f0-8c49-6702600c1304,Express,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
19,15,BigBird,114,74,Single Order,Atlanta,6/24/20,eafdbb47-b23c-4f25-a09a-da6131f88016,Ground,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
11,11,Shipper,13,-163,Bulk Order,Salt Lake City,9/18/21,282187d5-c61c-4f18-89c4-13752b7dc648,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
18,14,GlobalFreight,-68,104,Bulk Order,Houston,9/24/21,10b0be6f-f261-4c52-a747-74161fe2bfca,Ground,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
15,14,MicroCarrier,-214,16,Bulk Order,Atlanta,4/12/20,67de383a-1ff3-42ef-9927-c2cc53b1f0cf,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
19,20,BigBird,113,20,Single Order,San Francisco,6/10/20,1f039bb5-38fe-4616-a19d-58be8d9344d7,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
10,10,MicroCarrier,69,-40,Bulk Order,New York City,5/7/20,abb8abc2-db23-4472-953d-bbe0126d3d4c,Express,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
15,14,GlobalFreight,-118,-34,Single Order,New York City,4/12/21,213338b5-4c7d-4ca0-a71f-956eec328663,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
18,17,BigBird,200,-37,Single Order,Houston,1/12/21,7c39db4c-02f4-4a2b-8254-d6448390d798,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
12,12,MicroCarrier,-11,146,Bulk Order,Chicago,5/4/20,2215b98d-d2cd-44d5-949c-2234215afc09,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
21,16,BigBird,-114,100,Single Order,Seattle,6/15/21,72721423-c5e3-4ee9-a33d-344fce51dafb,Standard,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
14,13,Shipper,-203,-29,Bulk Order,San Francisco,5/8/21,55c5d739-1c91-4010-a8e3-2ec8d58e88bf,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
17,16,Shipper,85,199,Single Order,Seattle,3/30/21,c6b908bb-3425-453f-b5f2-628bff577528,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
18,18,Shipper,-79,14,Single Order,San Francisco,4/11/20,a0117028-356c-4f52-a29e-f1ac418746be,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
14,13,BigBird,82,198,Bulk Order,Houston,9/30/21,40b2e552-cea0-4253-b178-7f7c65406b82,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
13,13,MicroCarrier,-36,-127,Bulk Order,Seattle,4/23/20,5d484fcb-2a13-495a-be89-e8dcbb23a2cb,Air,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
19,13,GlobalFreight,-162,-94,Bulk Order,San Francisco,11/26/20,6c8d41c5-91b2-4433-9e88-429b2a4e53f0,Ground,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
19,13,GlobalFreight,-190,-59,Bulk Order,Seattle,7/17/20,880cc24e-5f16-44d9-ad9a-7f8e3d4f989a,Ground,Late,75368665-b0bb-4397-ae95-9d66eadef6c9
12,11,GlobalFreight,63,152,Bulk Order,Atlanta,7/15/21,754911cd-09ea-448c-8f22-cc508fb93b1b,Ground,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
18,16,BigBird,-16,-210,Single Order,Atlanta,11/22/21,e948bdaa-7fee-4029-b28c-7f70e1cd3020,Standard,On Time,75368665-b0bb-4397-ae95-9d66eadef6c9
